folder,file,path,lon,lat,alt,dt
111MEDIA,DJI_0497.JPG,D:\drone\DCIM\111MEDIA\DJI_0497.JPG,-49.34742305555556,-27.395993083333334,539.947,2026:03:01 16:32:11
111MEDIA,DJI_0498.JPG,D:\drone\DCIM\111MEDIA\DJI_0498.JPG,-49.34740772222222,-27.395987194444444,540.047,2026:03:01 16:32:13
111MEDIA,DJI_0499.JPG,D:\drone\DCIM\111MEDIA\DJI_0499.JPG,-49.347386,-27.395991583333334,539.047,2026:03:01 16:32:15
111MEDIA,DJI_0500.JPG,D:\drone\DCIM\111MEDIA\DJI_0500.JPG,-49.34735605555556,-27.395993416666666,538.747,2026:03:01 16:32:17
111MEDIA,DJI_0501.JPG,D:\drone\DCIM\111MEDIA\DJI_0501.JPG,-49.34735672222222,-27.395992833333334,538.747,2026:03:01 16:32:19
111MEDIA,DJI_0502.JPG,D:\drone\DCIM\111MEDIA\DJI_0502.JPG,-49.34735719444445,-27.395994277777778,536.847,2026:03:01 16:32:21
111MEDIA,DJI_0503.JPG,D:\drone\DCIM\111MEDIA\DJI_0503.JPG,-49.347357111111116,-27.39599525,536.547,2026:03:01 16:32:23
111MEDIA,DJI_0504.JPG,D:\drone\DCIM\111MEDIA\DJI_0504.JPG,-49.34735641666667,-27.395994916666666,536.547,2026:03:01 16:32:25
111MEDIA,DJI_0505.JPG,D:\drone\DCIM\111MEDIA\DJI_0505.JPG,-49.34735638888889,-27.395995027777776,536.247,2026:03:01 16:32:27
111MEDIA,DJI_0506.JPG,D:\drone\DCIM\111MEDIA\DJI_0506.JPG,-49.34735780555556,-27.39599402777778,536.147,2026:03:01 16:32:29
111MEDIA,DJI_0507.JPG,D:\drone\DCIM\111MEDIA\DJI_0507.JPG,-49.347358444444446,-27.39599408333333,536.947,2026:03:01 16:32:31
111MEDIA,DJI_0508.JPG,D:\drone\DCIM\111MEDIA\DJI_0508.JPG,-49.34735858333334,-27.395993916666665,537.547,2026:03:01 16:32:33
111MEDIA,DJI_0509.JPG,D:\drone\DCIM\111MEDIA\DJI_0509.JPG,-49.34735519444445,-27.39600022222222,537.547,2026:03:01 16:32:35
111MEDIA,DJI_0510.JPG,D:\drone\DCIM\111MEDIA\DJI_0510.JPG,-49.34734702777778,-27.396008666666667,537.347,2026:03:01 16:32:37
111MEDIA,DJI_0511.JPG,D:\drone\DCIM\111MEDIA\DJI_0511.JPG,-49.34734752777778,-27.396007583333333,536.047,2026:03:01 16:32:39
111MEDIA,DJI_0512.JPG,D:\drone\DCIM\111MEDIA\DJI_0512.JPG,-49.34734780555556,-27.39600777777778,535.547,2026:03:01 16:32:41
111MEDIA,DJI_0513.JPG,D:\drone\DCIM\111MEDIA\DJI_0513.JPG,-49.34734791666667,-27.39600761111111,535.447,2026:03:01 16:32:43
111MEDIA,DJI_0514.JPG,D:\drone\DCIM\111MEDIA\DJI_0514.JPG,-49.34734763888889,-27.396007194444444,535.347,2026:03:01 16:32:45
111MEDIA,DJI_0515.JPG,D:\drone\DCIM\111MEDIA\DJI_0515.JPG,-49.34734791666667,-27.39600825,535.447,2026:03:01 16:32:47
111MEDIA,DJI_0516.JPG,D:\drone\DCIM\111MEDIA\DJI_0516.JPG,-49.34734755555556,-27.396007805555556,535.447,2026:03:01 16:32:49
111MEDIA,DJI_0517.JPG,D:\drone\DCIM\111MEDIA\DJI_0517.JPG,-49.34734780555556,-27.396007527777776,535.447,2026:03:01 16:32:51
111MEDIA,DJI_0518.JPG,D:\drone\DCIM\111MEDIA\DJI_0518.JPG,-49.347348305555556,-27.39600711111111,535.447,2026:03:01 16:32:53
111MEDIA,DJI_0519.JPG,D:\drone\DCIM\111MEDIA\DJI_0519.JPG,-49.347348361111116,-27.396006888888888,535.447,2026:03:01 16:32:55
111MEDIA,DJI_0520.JPG,D:\drone\DCIM\111MEDIA\DJI_0520.JPG,-49.347348361111116,-27.39600636111111,535.447,2026:03:01 16:32:57
111MEDIA,DJI_0521.JPG,D:\drone\DCIM\111MEDIA\DJI_0521.JPG,-49.34734916666667,-27.396006083333333,535.447,2026:03:01 16:32:59
111MEDIA,DJI_0522.JPG,D:\drone\DCIM\111MEDIA\DJI_0522.JPG,-49.34734955555556,-27.396006027777776,535.447,2026:03:01 16:33:01
111MEDIA,DJI_0523.JPG,D:\drone\DCIM\111MEDIA\DJI_0523.JPG,-49.34734947222223,-27.396006083333333,535.447,2026:03:01 16:33:03
111MEDIA,DJI_0524.JPG,D:\drone\DCIM\111MEDIA\DJI_0524.JPG,-49.347350000000006,-27.39600613888889,535.447,2026:03:01 16:33:05
111MEDIA,DJI_0525.JPG,D:\drone\DCIM\111MEDIA\DJI_0525.JPG,-49.34735063888889,-27.39600663888889,535.447,2026:03:01 16:33:07
111MEDIA,DJI_0526.JPG,D:\drone\DCIM\111MEDIA\DJI_0526.JPG,-49.347350722222224,-27.396006611111112,535.447,2026:03:01 16:33:09
111MEDIA,DJI_0527.JPG,D:\drone\DCIM\111MEDIA\DJI_0527.JPG,-49.347350500000005,-27.396006694444445,535.447,2026:03:01 16:33:11
111MEDIA,DJI_0528.JPG,D:\drone\DCIM\111MEDIA\DJI_0528.JPG,-49.347350250000005,-27.39600625,535.447,2026:03:01 16:33:13
111MEDIA,DJI_0529.JPG,D:\drone\DCIM\111MEDIA\DJI_0529.JPG,-49.34735147222222,-27.396006805555555,535.447,2026:03:01 16:33:15
111MEDIA,DJI_0530.JPG,D:\drone\DCIM\111MEDIA\DJI_0530.JPG,-49.347351888888895,-27.39600697222222,535.447,2026:03:01 16:33:17
111MEDIA,DJI_0531.JPG,D:\drone\DCIM\111MEDIA\DJI_0531.JPG,-49.347351833333335,-27.396006416666665,535.447,2026:03:01 16:33:19
111MEDIA,DJI_0532.JPG,D:\drone\DCIM\111MEDIA\DJI_0532.JPG,-49.3473525,-27.396006444444446,535.447,2026:03:01 16:33:21
111MEDIA,DJI_0533.JPG,D:\drone\DCIM\111MEDIA\DJI_0533.JPG,-49.34735275,-27.396005694444444,535.447,2026:03:01 16:33:23
111MEDIA,DJI_0534.JPG,D:\drone\DCIM\111MEDIA\DJI_0534.JPG,-49.34735277777778,-27.39600613888889,535.447,2026:03:01 16:33:25
111MEDIA,DJI_0535.JPG,D:\drone\DCIM\111MEDIA\DJI_0535.JPG,-49.34735244444445,-27.39600572222222,535.447,2026:03:01 16:33:27
111MEDIA,DJI_0536.JPG,D:\drone\DCIM\111MEDIA\DJI_0536.JPG,-49.34735252777778,-27.39600575,535.447,2026:03:01 16:33:29
111MEDIA,DJI_0537.JPG,D:\drone\DCIM\111MEDIA\DJI_0537.JPG,-49.34734947222223,-27.395998388888888,535.447,2026:03:01 16:33:31
111MEDIA,DJI_0538.JPG,D:\drone\DCIM\111MEDIA\DJI_0538.JPG,-49.34734786111111,-27.395989611111112,535.347,2026:03:01 16:33:33
111MEDIA,DJI_0539.JPG,D:\drone\DCIM\111MEDIA\DJI_0539.JPG,-49.347342805555556,-27.395975944444444,535.247,2026:03:01 16:33:35
111MEDIA,DJI_0540.JPG,D:\drone\DCIM\111MEDIA\DJI_0540.JPG,-49.347345277777784,-27.395973805555556,535.147,2026:03:01 16:33:37
111MEDIA,DJI_0541.JPG,D:\drone\DCIM\111MEDIA\DJI_0541.JPG,-49.347346111111115,-27.39596925,535.147,2026:03:01 16:33:39
111MEDIA,DJI_0542.JPG,D:\drone\DCIM\111MEDIA\DJI_0542.JPG,-49.347347250000006,-27.395969805555556,535.147,2026:03:01 16:33:41
111MEDIA,DJI_0543.JPG,D:\drone\DCIM\111MEDIA\DJI_0543.JPG,-49.34735061111111,-27.395965694444445,535.147,2026:03:01 16:33:43
111MEDIA,DJI_0544.JPG,D:\drone\DCIM\111MEDIA\DJI_0544.JPG,-49.34735477777778,-27.395963805555557,535.147,2026:03:01 16:33:45
111MEDIA,DJI_0545.JPG,D:\drone\DCIM\111MEDIA\DJI_0545.JPG,-49.34735886111111,-27.395963833333333,535.147,2026:03:01 16:33:47
111MEDIA,DJI_0546.JPG,D:\drone\DCIM\111MEDIA\DJI_0546.JPG,-49.347364222222225,-27.39596486111111,534.847,2026:03:01 16:33:49
111MEDIA,DJI_0547.JPG,D:\drone\DCIM\111MEDIA\DJI_0547.JPG,-49.34736463888889,-27.39596525,534.847,2026:03:01 16:33:51
111MEDIA,DJI_0548.JPG,D:\drone\DCIM\111MEDIA\DJI_0548.JPG,-49.34736441666667,-27.395965666666665,534.847,2026:03:01 16:33:53
111MEDIA,DJI_0549.JPG,D:\drone\DCIM\111MEDIA\DJI_0549.JPG,-49.34736466666667,-27.395965999999998,534.847,2026:03:01 16:33:55
111MEDIA,DJI_0550.JPG,D:\drone\DCIM\111MEDIA\DJI_0550.JPG,-49.34736577777778,-27.39596702777778,534.847,2026:03:01 16:33:57
111MEDIA,DJI_0551.JPG,D:\drone\DCIM\111MEDIA\DJI_0551.JPG,-49.34736575,-27.395967805555554,534.847,2026:03:01 16:33:59
111MEDIA,DJI_0552.JPG,D:\drone\DCIM\111MEDIA\DJI_0552.JPG,-49.34737327777778,-27.395968083333333,534.847,2026:03:01 16:34:01
111MEDIA,DJI_0553.JPG,D:\drone\DCIM\111MEDIA\DJI_0553.JPG,-49.347378500000005,-27.39596922222222,534.947,2026:03:01 16:34:03
111MEDIA,DJI_0554.JPG,D:\drone\DCIM\111MEDIA\DJI_0554.JPG,-49.34738466666667,-27.395968083333333,534.947,2026:03:01 16:34:05
111MEDIA,DJI_0555.JPG,D:\drone\DCIM\111MEDIA\DJI_0555.JPG,-49.34738416666667,-27.395968694444445,534.947,2026:03:01 16:34:07
111MEDIA,DJI_0556.JPG,D:\drone\DCIM\111MEDIA\DJI_0556.JPG,-49.34738461111111,-27.395968666666665,534.947,2026:03:01 16:34:09
111MEDIA,DJI_0557.JPG,D:\drone\DCIM\111MEDIA\DJI_0557.JPG,-49.34738566666667,-27.395969166666667,534.947,2026:03:01 16:34:11
111MEDIA,DJI_0558.JPG,D:\drone\DCIM\111MEDIA\DJI_0558.JPG,-49.347385888888894,-27.39597008333333,534.947,2026:03:01 16:34:13
111MEDIA,DJI_0559.JPG,D:\drone\DCIM\111MEDIA\DJI_0559.JPG,-49.34738625,-27.39597113888889,534.947,2026:03:01 16:34:15
111MEDIA,DJI_0560.JPG,D:\drone\DCIM\111MEDIA\DJI_0560.JPG,-49.347386750000005,-27.395971055555556,534.947,2026:03:01 16:34:17
111MEDIA,DJI_0561.JPG,D:\drone\DCIM\111MEDIA\DJI_0561.JPG,-49.347387194444444,-27.395971777777778,534.947,2026:03:01 16:34:19
111MEDIA,DJI_0562.JPG,D:\drone\DCIM\111MEDIA\DJI_0562.JPG,-49.34738688888889,-27.395972277777776,534.947,2026:03:01 16:34:21
111MEDIA,DJI_0563.JPG,D:\drone\DCIM\111MEDIA\DJI_0563.JPG,-49.34738677777778,-27.39597283333333,534.947,2026:03:01 16:34:23
111MEDIA,DJI_0564.JPG,D:\drone\DCIM\111MEDIA\DJI_0564.JPG,-49.34738661111111,-27.39597283333333,534.947,2026:03:01 16:34:25
111MEDIA,DJI_0565.JPG,D:\drone\DCIM\111MEDIA\DJI_0565.JPG,-49.34738652777778,-27.395972416666666,534.947,2026:03:01 16:34:27
111MEDIA,DJI_0566.JPG,D:\drone\DCIM\111MEDIA\DJI_0566.JPG,-49.34738677777778,-27.39597297222222,534.947,2026:03:01 16:34:29
111MEDIA,DJI_0567.JPG,D:\drone\DCIM\111MEDIA\DJI_0567.JPG,-49.34738702777778,-27.39597402777778,534.947,2026:03:01 16:34:31
111MEDIA,DJI_0568.JPG,D:\drone\DCIM\111MEDIA\DJI_0568.JPG,-49.34738736111111,-27.395974555555554,534.947,2026:03:01 16:34:33
111MEDIA,DJI_0569.JPG,D:\drone\DCIM\111MEDIA\DJI_0569.JPG,-49.34738747222222,-27.39597536111111,534.947,2026:03:01 16:34:35
111MEDIA,DJI_0570.JPG,D:\drone\DCIM\111MEDIA\DJI_0570.JPG,-49.34738791666667,-27.395975805555555,534.947,2026:03:01 16:34:37
111MEDIA,DJI_0571.JPG,D:\drone\DCIM\111MEDIA\DJI_0571.JPG,-49.347385083333336,-27.39597636111111,534.647,2026:03:01 16:34:39
111MEDIA,DJI_0572.JPG,D:\drone\DCIM\111MEDIA\DJI_0572.JPG,-49.34737213888889,-27.395976,534.647,2026:03:01 16:34:41
111MEDIA,DJI_0573.JPG,D:\drone\DCIM\111MEDIA\DJI_0573.JPG,-49.347369416666666,-27.39597447222222,534.647,2026:03:01 16:34:43
111MEDIA,DJI_0574.JPG,D:\drone\DCIM\111MEDIA\DJI_0574.JPG,-49.347357083333335,-27.395973194444444,534.747,2026:03:01 16:34:45
111MEDIA,DJI_0575.JPG,D:\drone\DCIM\111MEDIA\DJI_0575.JPG,-49.34734652777778,-27.395971055555556,534.747,2026:03:01 16:34:47
111MEDIA,DJI_0576.JPG,D:\drone\DCIM\111MEDIA\DJI_0576.JPG,-49.34734752777778,-27.395969333333333,535.347,2026:03:01 16:34:49
111MEDIA,DJI_0577.JPG,D:\drone\DCIM\111MEDIA\DJI_0577.JPG,-49.34734541666667,-27.39596911111111,535.547,2026:03:01 16:34:51
111MEDIA,DJI_0578.JPG,D:\drone\DCIM\111MEDIA\DJI_0578.JPG,-49.34732916666667,-27.395966055555554,535.547,2026:03:01 16:34:53
111MEDIA,DJI_0579.JPG,D:\drone\DCIM\111MEDIA\DJI_0579.JPG,-49.34732483333334,-27.395962444444443,535.547,2026:03:01 16:34:55
111MEDIA,DJI_0580.JPG,D:\drone\DCIM\111MEDIA\DJI_0580.JPG,-49.34732405555556,-27.39596125,535.547,2026:03:01 16:34:57
111MEDIA,DJI_0581.JPG,D:\drone\DCIM\111MEDIA\DJI_0581.JPG,-49.347319722222224,-27.39596033333333,535.847,2026:03:01 16:34:59
111MEDIA,DJI_0582.JPG,D:\drone\DCIM\111MEDIA\DJI_0582.JPG,-49.347300805555555,-27.39595775,535.847,2026:03:01 16:35:01
111MEDIA,DJI_0583.JPG,D:\drone\DCIM\111MEDIA\DJI_0583.JPG,-49.34728966666667,-27.395951277777776,535.747,2026:03:01 16:35:03
111MEDIA,DJI_0584.JPG,D:\drone\DCIM\111MEDIA\DJI_0584.JPG,-49.347290388888894,-27.39595047222222,535.747,2026:03:01 16:35:05
111MEDIA,DJI_0585.JPG,D:\drone\DCIM\111MEDIA\DJI_0585.JPG,-49.34728977777778,-27.39595072222222,535.847,2026:03:01 16:35:07
111MEDIA,DJI_0586.JPG,D:\drone\DCIM\111MEDIA\DJI_0586.JPG,-49.34729025,-27.395950111111112,535.847,2026:03:01 16:35:09
111MEDIA,DJI_0587.JPG,D:\drone\DCIM\111MEDIA\DJI_0587.JPG,-49.34729133333334,-27.39594936111111,535.747,2026:03:01 16:35:11
111MEDIA,DJI_0588.JPG,D:\drone\DCIM\111MEDIA\DJI_0588.JPG,-49.34729213888889,-27.395949444444444,535.747,2026:03:01 16:35:13
111MEDIA,DJI_0589.JPG,D:\drone\DCIM\111MEDIA\DJI_0589.JPG,-49.34729216666667,-27.39595183333333,535.747,2026:03:01 16:35:15
111MEDIA,DJI_0590.JPG,D:\drone\DCIM\111MEDIA\DJI_0590.JPG,-49.34727933333333,-27.395957083333332,535.747,2026:03:01 16:35:17
111MEDIA,DJI_0591.JPG,D:\drone\DCIM\111MEDIA\DJI_0591.JPG,-49.34725380555556,-27.39596172222222,535.747,2026:03:01 16:35:19
111MEDIA,DJI_0592.JPG,D:\drone\DCIM\111MEDIA\DJI_0592.JPG,-49.34724941666667,-27.3959635,535.747,2026:03:01 16:35:21
111MEDIA,DJI_0593.JPG,D:\drone\DCIM\111MEDIA\DJI_0593.JPG,-49.34725133333333,-27.395970166666665,535.847,2026:03:01 16:35:23
111MEDIA,DJI_0594.JPG,D:\drone\DCIM\111MEDIA\DJI_0594.JPG,-49.347252555555556,-27.39597708333333,535.747,2026:03:01 16:35:25
111MEDIA,DJI_0595.JPG,D:\drone\DCIM\111MEDIA\DJI_0595.JPG,-49.347252555555556,-27.3959795,535.747,2026:03:01 16:35:27
111MEDIA,DJI_0596.JPG,D:\drone\DCIM\111MEDIA\DJI_0596.JPG,-49.34725955555556,-27.395993083333334,535.747,2026:03:01 16:35:29
111MEDIA,DJI_0597.JPG,D:\drone\DCIM\111MEDIA\DJI_0597.JPG,-49.34726222222223,-27.39600261111111,535.747,2026:03:01 16:35:31
111MEDIA,DJI_0598.JPG,D:\drone\DCIM\111MEDIA\DJI_0598.JPG,-49.34726288888889,-27.396002361111112,535.747,2026:03:01 16:35:34
111MEDIA,DJI_0599.JPG,D:\drone\DCIM\111MEDIA\DJI_0599.JPG,-49.347273944444446,-27.396018777777776,535.747,2026:03:01 16:35:35
111MEDIA,DJI_0600.JPG,D:\drone\DCIM\111MEDIA\DJI_0600.JPG,-49.34727508333334,-27.396029055555555,535.747,2026:03:01 16:35:37
111MEDIA,DJI_0601.JPG,D:\drone\DCIM\111MEDIA\DJI_0601.JPG,-49.347278888888894,-27.396032777777776,535.747,2026:03:01 16:35:39
111MEDIA,DJI_0602.JPG,D:\drone\DCIM\111MEDIA\DJI_0602.JPG,-49.34729113888889,-27.39604725,535.747,2026:03:01 16:35:41
111MEDIA,DJI_0603.JPG,D:\drone\DCIM\111MEDIA\DJI_0603.JPG,-49.34729127777778,-27.396056916666666,535.747,2026:03:01 16:35:43
111MEDIA,DJI_0604.JPG,D:\drone\DCIM\111MEDIA\DJI_0604.JPG,-49.34729133333334,-27.39608677777778,535.747,2026:03:01 16:35:45
111MEDIA,DJI_0605.JPG,D:\drone\DCIM\111MEDIA\DJI_0605.JPG,-49.34728775,-27.396097694444443,535.847,2026:03:01 16:35:47
111MEDIA,DJI_0606.JPG,D:\drone\DCIM\111MEDIA\DJI_0606.JPG,-49.347289027777784,-27.396097472222223,535.747,2026:03:01 16:35:49
111MEDIA,DJI_0607.JPG,D:\drone\DCIM\111MEDIA\DJI_0607.JPG,-49.347278611111115,-27.396112944444443,535.847,2026:03:01 16:35:51
111MEDIA,DJI_0608.JPG,D:\drone\DCIM\111MEDIA\DJI_0608.JPG,-49.34726552777778,-27.39612052777778,535.247,2026:03:01 16:35:53
111MEDIA,DJI_0609.JPG,D:\drone\DCIM\111MEDIA\DJI_0609.JPG,-49.34726147222222,-27.396125444444444,535.247,2026:03:01 16:35:55
111MEDIA,DJI_0610.JPG,D:\drone\DCIM\111MEDIA\DJI_0610.JPG,-49.3472585,-27.3961325,534.947,2026:03:01 16:35:57
111MEDIA,DJI_0611.JPG,D:\drone\DCIM\111MEDIA\DJI_0611.JPG,-49.34725841666667,-27.396135277777777,534.647,2026:03:01 16:35:59
111MEDIA,DJI_0612.JPG,D:\drone\DCIM\111MEDIA\DJI_0612.JPG,-49.347251416666666,-27.39615761111111,534.647,2026:03:01 16:36:01
111MEDIA,DJI_0613.JPG,D:\drone\DCIM\111MEDIA\DJI_0613.JPG,-49.34724683333334,-27.39615922222222,534.647,2026:03:01 16:36:03
111MEDIA,DJI_0614.JPG,D:\drone\DCIM\111MEDIA\DJI_0614.JPG,-49.34724763888889,-27.396160444444444,534.647,2026:03:01 16:36:05
111MEDIA,DJI_0615.JPG,D:\drone\DCIM\111MEDIA\DJI_0615.JPG,-49.34724263888889,-27.396177555555553,534.647,2026:03:01 16:36:07
111MEDIA,DJI_0616.JPG,D:\drone\DCIM\111MEDIA\DJI_0616.JPG,-49.347233111111116,-27.396192305555555,534.647,2026:03:01 16:36:09
111MEDIA,DJI_0617.JPG,D:\drone\DCIM\111MEDIA\DJI_0617.JPG,-49.34723283333334,-27.396192888888887,534.647,2026:03:01 16:36:11
111MEDIA,DJI_0618.JPG,D:\drone\DCIM\111MEDIA\DJI_0618.JPG,-49.34723352777778,-27.39619311111111,534.647,2026:03:01 16:36:13
111MEDIA,DJI_0619.JPG,D:\drone\DCIM\111MEDIA\DJI_0619.JPG,-49.347233555555555,-27.396193611111112,534.647,2026:03:01 16:36:15
111MEDIA,DJI_0620.JPG,D:\drone\DCIM\111MEDIA\DJI_0620.JPG,-49.34723344444445,-27.39619375,534.647,2026:03:01 16:36:17
111MEDIA,DJI_0621.JPG,D:\drone\DCIM\111MEDIA\DJI_0621.JPG,-49.34723319444445,-27.396193583333332,534.647,2026:03:01 16:36:19
111MEDIA,DJI_0622.JPG,D:\drone\DCIM\111MEDIA\DJI_0622.JPG,-49.34723255555556,-27.39619436111111,534.647,2026:03:01 16:36:21
111MEDIA,DJI_0623.JPG,D:\drone\DCIM\111MEDIA\DJI_0623.JPG,-49.34723241666667,-27.396194944444446,534.647,2026:03:01 16:36:23
111MEDIA,DJI_0624.JPG,D:\drone\DCIM\111MEDIA\DJI_0624.JPG,-49.34723216666667,-27.396194722222223,534.647,2026:03:01 16:36:25
111MEDIA,DJI_0625.JPG,D:\drone\DCIM\111MEDIA\DJI_0625.JPG,-49.34723161111111,-27.396193888888888,534.647,2026:03:01 16:36:27
111MEDIA,DJI_0626.JPG,D:\drone\DCIM\111MEDIA\DJI_0626.JPG,-49.347231444444446,-27.396194027777778,534.647,2026:03:01 16:36:29
111MEDIA,DJI_0627.JPG,D:\drone\DCIM\111MEDIA\DJI_0627.JPG,-49.347231944444445,-27.3961935,534.547,2026:03:01 16:36:31
111MEDIA,DJI_0628.JPG,D:\drone\DCIM\111MEDIA\DJI_0628.JPG,-49.34723644444445,-27.396186194444443,534.547,2026:03:01 16:36:33
111MEDIA,DJI_0629.JPG,D:\drone\DCIM\111MEDIA\DJI_0629.JPG,-49.34724641666667,-27.396163777777776,534.547,2026:03:01 16:36:35
111MEDIA,DJI_0630.JPG,D:\drone\DCIM\111MEDIA\DJI_0630.JPG,-49.347257750000004,-27.396155611111112,534.547,2026:03:01 16:36:37
111MEDIA,DJI_0631.JPG,D:\drone\DCIM\111MEDIA\DJI_0631.JPG,-49.34725788888889,-27.39615586111111,534.547,2026:03:01 16:36:39
111MEDIA,DJI_0632.JPG,D:\drone\DCIM\111MEDIA\DJI_0632.JPG,-49.34725847222222,-27.39615472222222,534.547,2026:03:01 16:36:41
111MEDIA,DJI_0633.JPG,D:\drone\DCIM\111MEDIA\DJI_0633.JPG,-49.34725813888889,-27.39615386111111,534.547,2026:03:01 16:36:43
111MEDIA,DJI_0634.JPG,D:\drone\DCIM\111MEDIA\DJI_0634.JPG,-49.347257444444445,-27.396153972222223,534.547,2026:03:01 16:36:45
111MEDIA,DJI_0635.JPG,D:\drone\DCIM\111MEDIA\DJI_0635.JPG,-49.347256333333334,-27.396154305555555,534.647,2026:03:01 16:36:47
111MEDIA,DJI_0636.JPG,D:\drone\DCIM\111MEDIA\DJI_0636.JPG,-49.34725644444445,-27.396155083333333,534.647,2026:03:01 16:36:49
111MEDIA,DJI_0637.JPG,D:\drone\DCIM\111MEDIA\DJI_0637.JPG,-49.34725655555556,-27.396155666666665,534.647,2026:03:01 16:36:51
111MEDIA,DJI_0638.JPG,D:\drone\DCIM\111MEDIA\DJI_0638.JPG,-49.34725780555556,-27.396156055555554,534.547,2026:03:01 16:36:53
111MEDIA,DJI_0639.JPG,D:\drone\DCIM\111MEDIA\DJI_0639.JPG,-49.34725805555556,-27.39615611111111,534.547,2026:03:01 16:36:55
111MEDIA,DJI_0640.JPG,D:\drone\DCIM\111MEDIA\DJI_0640.JPG,-49.34725477777778,-27.396150805555553,534.547,2026:03:01 16:36:57
111MEDIA,DJI_0641.JPG,D:\drone\DCIM\111MEDIA\DJI_0641.JPG,-49.34724063888889,-27.396134166666666,534.647,2026:03:01 16:36:59
111MEDIA,DJI_0642.JPG,D:\drone\DCIM\111MEDIA\DJI_0642.JPG,-49.347239,-27.396126777777777,534.547,2026:03:01 16:37:01
111MEDIA,DJI_0643.JPG,D:\drone\DCIM\111MEDIA\DJI_0643.JPG,-49.347239055555555,-27.396127416666666,535.447,2026:03:01 16:37:03
111MEDIA,DJI_0644.JPG,D:\drone\DCIM\111MEDIA\DJI_0644.JPG,-49.34723805555556,-27.39612772222222,535.447,2026:03:01 16:37:05
111MEDIA,DJI_0645.JPG,D:\drone\DCIM\111MEDIA\DJI_0645.JPG,-49.34723777777778,-27.396128194444444,535.447,2026:03:01 16:37:07
111MEDIA,DJI_0646.JPG,D:\drone\DCIM\111MEDIA\DJI_0646.JPG,-49.347237722222225,-27.396128277777777,535.447,2026:03:01 16:37:09
111MEDIA,DJI_0647.JPG,D:\drone\DCIM\111MEDIA\DJI_0647.JPG,-49.34723738888889,-27.39612838888889,535.447,2026:03:01 16:37:11
111MEDIA,DJI_0648.JPG,D:\drone\DCIM\111MEDIA\DJI_0648.JPG,-49.347237222222226,-27.396128194444444,535.447,2026:03:01 16:37:13
111MEDIA,DJI_0649.JPG,D:\drone\DCIM\111MEDIA\DJI_0649.JPG,-49.34723627777778,-27.39612825,535.447,2026:03:01 16:37:15
111MEDIA,DJI_0650.JPG,D:\drone\DCIM\111MEDIA\DJI_0650.JPG,-49.34723755555556,-27.396128416666667,535.447,2026:03:01 16:37:17
111MEDIA,DJI_0651.JPG,D:\drone\DCIM\111MEDIA\DJI_0651.JPG,-49.34724169444445,-27.396131527777776,537.247,2026:03:01 16:37:19
111MEDIA,DJI_0652.JPG,D:\drone\DCIM\111MEDIA\DJI_0652.JPG,-49.34724105555556,-27.39613225,538.147,2026:03:01 16:37:21
111MEDIA,DJI_0653.JPG,D:\drone\DCIM\111MEDIA\DJI_0653.JPG,-49.34723972222223,-27.396131305555556,539.247,2026:03:01 16:37:23
111MEDIA,DJI_0654.JPG,D:\drone\DCIM\111MEDIA\DJI_0654.JPG,-49.34724127777778,-27.396130638888888,540.547,2026:03:01 16:37:25
111MEDIA,DJI_0655.JPG,D:\drone\DCIM\111MEDIA\DJI_0655.JPG,-49.34724105555556,-27.396131444444443,540.547,2026:03:01 16:37:27
111MEDIA,DJI_0656.JPG,D:\drone\DCIM\111MEDIA\DJI_0656.JPG,-49.34724138888889,-27.396131416666666,540.547,2026:03:01 16:37:29
111MEDIA,DJI_0657.JPG,D:\drone\DCIM\111MEDIA\DJI_0657.JPG,-49.347241583333336,-27.39613261111111,540.547,2026:03:01 16:37:31
111MEDIA,DJI_0658.JPG,D:\drone\DCIM\111MEDIA\DJI_0658.JPG,-49.34724091666667,-27.39613313888889,540.547,2026:03:01 16:37:33
111MEDIA,DJI_0659.JPG,D:\drone\DCIM\111MEDIA\DJI_0659.JPG,-49.34724108333334,-27.396133,540.547,2026:03:01 16:37:35
111MEDIA,DJI_0660.JPG,D:\drone\DCIM\111MEDIA\DJI_0660.JPG,-49.347241611111116,-27.39613333333333,540.547,2026:03:01 16:37:37
111MEDIA,DJI_0661.JPG,D:\drone\DCIM\111MEDIA\DJI_0661.JPG,-49.34724333333334,-27.396134472222222,541.047,2026:03:01 16:37:39
111MEDIA,DJI_0662.JPG,D:\drone\DCIM\111MEDIA\DJI_0662.JPG,-49.347247055555556,-27.396149305555554,541.047,2026:03:01 16:37:41
111MEDIA,DJI_0663.JPG,D:\drone\DCIM\111MEDIA\DJI_0663.JPG,-49.34724602777778,-27.396166694444442,541.047,2026:03:01 16:37:43
111MEDIA,DJI_0664.JPG,D:\drone\DCIM\111MEDIA\DJI_0664.JPG,-49.34724391666667,-27.39617736111111,539.747,2026:03:01 16:37:45
111MEDIA,DJI_0665.JPG,D:\drone\DCIM\111MEDIA\DJI_0665.JPG,-49.347244583333335,-27.396177388888887,539.547,2026:03:01 16:37:47
111MEDIA,DJI_0666.JPG,D:\drone\DCIM\111MEDIA\DJI_0666.JPG,-49.34724686111112,-27.396179166666666,539.247,2026:03:01 16:37:49
111MEDIA,DJI_0667.JPG,D:\drone\DCIM\111MEDIA\DJI_0667.JPG,-49.34724586111111,-27.396180083333334,537.947,2026:03:01 16:37:51
